Date,Actual,ARIMA,SARIMA,LSTM
2024-08-17,301.24817911783856,127.85738450722874,161.784388728055,290.54412
2024-08-18,300.86696370442706,127.85738450722874,161.76938556522896,290.63496
2024-08-19,300.4857482910156,127.85738450722874,161.75438240240288,290.7258
2024-08-20,301.4802551269531,127.85738450722874,161.65183104180153,291.18146
2024-08-21,303.71783447265625,127.85738450722874,161.88615992674897,291.91766
2024-08-22,302.82281494140625,127.85738450722874,161.8235491386031,292.96167
2024-08-23,304.3145446777344,127.85738450722874,161.77104069884427,293.95276
2024-08-24,304.5466003417969,127.85738450722874,161.76785356333664,294.3112
2024-08-25,304.7786560058594,127.85738450722874,161.76466642782904,294.66964
2024-08-26,305.0107116699219,127.85738450722874,161.7614792923214,295.02808
2024-08-27,299.2426452636719,127.85738450722874,162.31348769674696,296.08517
2024-08-28,298.2978820800781,127.85738450722874,162.6309559202639,296.42938
2024-08-29,294.56854248046875,127.85738450722874,162.63800427393934,296.395
2024-08-30,297.65142822265625,127.85738450722874,162.71502075149854,295.73227
2024-08-31,296.85584513346356,127.85738450722874,162.70804473466515,295.5449633333333
2024-09-01,296.0602620442708,127.85738450722874,162.7010687178318,295.3576566666667
2024-09-02,295.2646789550781,127.85738450722874,162.6940927009984,295.17035
2024-09-03,295.5132751464844,127.85738450722874,163.38360972838203,294.34644
2024-09-04,297.30340576171875,127.85738450722874,163.33860023990383,293.55176
2024-09-05,288.9993896484375,127.85738450722874,163.23604887930247,293.0036
2024-09-06,282.0379333496094,127.85738450722874,163.47037776424992,291.7352
2024-09-07,281.3583577473958,127.85738450722874,163.44950750153464,291.04909333333336
2024-09-08,280.6787821451823,127.85738450722874,163.42863723881933,290.36298666666664
2024-09-09,279.99920654296875,127.85738450722874,163.40776697610406,289.67688
2024-09-10,284.17608642578125,127.85738450722874,163.35525853634522,287.25146
2024-09-11,286.4634094238281,127.85738450722874,163.34569712982236,285.2526
2024-09-12,290.09332275390625,127.85738450722874,163.8977055342479,283.78275
2024-09-13,288.3529663085937,127.85738450722874,164.21517375776483,283.0997
2024-09-14,288.5021362304687,127.85738450722874,164.21752320898997,282.9618433333333
2024-09-15,288.65130615234375,127.85738450722874,164.21987266021515,282.82398666666666
2024-09-16,288.80047607421875,127.85738450722874,164.2222221114403,282.68613
2024-09-17,282.73406982421875,127.85738450722874,164.2992385889995,282.59927
2024-09-18,281.29205322265625,127.85738450722874,164.27831053849934,282.06973
2024-09-19,271.1979675292969,127.85738450722874,164.96782756588297,281.35226
2024-09-20,275.8223571777344,127.85738450722874,164.92281807740477,279.5401
2024-09-21,278.7892557779948,127.85738450722874,164.88863429053765,279.02009
2024-09-22,281.7561543782552,127.85738450722874,164.85445050367053,278.50008
2024-09-23,284.7230529785156,127.85738450722874,164.82026671680342,277.98007
2024-09-24,290.1927490234375,127.85738450722874,165.05459560175086,277.42834
2024-09-25,288.2535095214844,127.85738450722874,164.991984813605,277.881
2024-09-26,288.8999328613281,127.85738450722874,164.93947637384616,278.6099
2024-09-27,291.83367919921875,127.85738450722874,164.9299149673233,279.61102
2024-09-28,289.065673828125,127.85738450722874,165.11391776879847,280.0645133333333
2024-09-29,286.29766845703125,127.85738450722874,165.29792057027367,280.5180066666667
2024-09-30,283.5296630859375,127.85738450722874,165.48192337174885,280.9715
2024-10-01,282.3860168457031,127.85738450722874,165.79939159526575,281.49332
2024-10-02,279.7754669189453,127.85738450722874,165.8029157721035,281.55118
2024-10-03,277.1649169921875,127.85738450722874,165.80643994894123,281.60904
2024-10-04,275.6731872558594,127.85738450722874,165.88345642650043,280.90433
2024-10-05,272.40793863932294,127.85738450722874,165.87648040966704,280.51933
2024-10-06,269.14269002278644,127.85738450722874,165.86950439283368,280.13433
2024-10-07,265.87744140625,127.85738450722874,165.86252837600028,279.74933
2024-10-08,278.7063903808594,127.85738450722874,166.55204540338391,277.40912
2024-10-09,280.84454345703125,127.85738450722874,166.5070359149057,276.14368
2024-10-10,285.3197326660156,127.85738450722874,166.40448455430436,275.425
2024-10-11,284.32525634765625,127.85738450722874,166.6388134392518,275.58783
2024-10-12,284.2589619954427,127.85738450722874,166.61794317653653,275.74495333333334
2024-10-13,284.1926676432292,127.85738450722874,166.59707291382122,275.90207666666663
2024-10-14,284.1263732910156,127.85738450722874,166.57620265110594,276.0592
2024-10-15,287.259033203125,127.85738450722874,166.5236942113471,276.72028
2024-10-16,284.1263732910156,127.85738450722874,166.51413280482424,277.7696
2024-10-17,282.9826965332031,127.85738450722874,167.0661412092498,278.55096
2024-10-18,285.568359375,127.85738450722874,167.38360943276672,279.0987
2024-10-19,283.9606018066406,127.85738450722874,167.38595888399186,279.3125
2024-10-20,282.35284423828125,127.85738450722874,167.38830833521703,279.5263
2024-10-21,280.7450866699219,127.85738450722874,167.39065778644218,279.7401
2024-10-22,270.1537475585937,127.85738450722874,167.46767426400135,279.79938
2024-10-23,267.1702575683594,127.85738450722874,167.44674621350123,278.5585
2024-10-24,269.8554077148437,127.85738450722874,168.13626324088486,276.59695
2024-10-25,270.84991455078125,127.85738450722874,168.09125375240666,274.65073
2024-10-26,270.08746337890625,127.85738450722874,168.05706996553954,274.06036666666665
2024-10-27,269.32501220703125,127.85738450722874,168.02288617867242,273.47000333333335
2024-10-28,268.56256103515625,127.85738450722874,167.9887023918053,272.87964
2024-10-29,282.087646484375,127.85738450722874,168.22303127675275,271.11554
2024-10-30,286.9606628417969,127.85738450722874,168.1604204886069,270.9766
2024-10-31,283.33074951171875,127.85738450722874,168.10791204884805,271.94995
2024-11-01,287.06011962890625,127.85738450722874,168.0983506423252,273.0944
2024-11-02,285.56837972005206,127.85738450722874,168.28235344380036,273.6548666666667
2024-11-03,284.0766398111979,127.85738450722874,168.46635624527556,274.2153333333333
2024-11-04,282.5848999023437,127.85738450722874,168.65035904675074,274.7758
2024-11-05,284.7727966308594,127.85738450722874,168.96782727026766,276.05026
2024-11-06,300.1874084472656,127.85738450722874,168.97487562394312,277.35385
2024-11-07,298.6956787109375,127.85738450722874,169.05189210150232,280.0762
2024-11-08,296.1099853515625,127.85738450722874,169.03096405100217,282.83463
2024-11-09,296.7729797363281,127.85738450722874,169.26080306013006,283.64204333333333
2024-11-10,297.43597412109375,127.85738450722874,169.49064206925792,284.44945666666666
2024-11-11,298.0989685058594,127.85738450722874,169.7204810783858,285.25687
2024-11-12,288.5518493652344,127.85738450722874,169.6754715899076,287.5427
2024-11-13,279.99920654296875,127.85738450722874,169.57292022930625,288.47482
2024-11-14,279.40252685546875,127.85738450722874,169.8072491142537,287.91302
2024-11-15,278.6815185546875,127.85738450722874,169.79159641721722,287.58792500000004
2024-11-16,277.96051025390625,127.85738450722874,169.77594372018075,287.26283
2024-11-17,277.23950195312494,127.85738450722874,169.7602910231443,286.937735
2024-11-18,276.5184936523437,127.85738450722874,169.74463832610783,286.61264
2024-11-19,277.4632568359375,127.85738450722874,169.692129886349,284.6226
2024-11-20,275.6980438232422,127.85738450722874,169.68734918308758,283.587135
2024-11-21,273.9328308105469,127.85738450722874,169.68256847982613,282.55167
2024-11-22,279.3030700683594,127.85738450722874,170.23457688425168,280.18604
2024-11-23,283.11529541015625,127.85738450722874,170.340399625424,279.62466666666666
2024-11-24,286.9275207519531,127.85738450722874,170.4462223665963,279.0632933333333
2024-11-25,290.73974609375,127.85738450722874,170.5520451077686,278.50192
2024-11-26,296.2591552734375,127.85738450722874,170.55909346144406,278.3805
2024-11-27,305.6571350097656,127.85738450722874,170.63610993900326,279.49957
2024-11-28,304.06591796875,127.85738450722874,170.61518188850312,282.17487
2024-11-29,306.30352783203125,127.85738450722874,171.30469891588675,285.166
2024-11-30,305.9388834635417,127.85738450722874,171.2896957530607,286.25766
2024-12-01,305.57423909505206,127.85738450722874,171.27469259023462,287.34932000000003
2024-12-02,305.2095947265625,127.85738450722874,171.25968942740857,288.44098
2024-12-03,310.3809509277344,127.85738450722874,171.1571380668072,291.41794
2024-12-04,311.1268310546875,127.85738450722874,171.39146695175464,294.54718
2024-12-05,312.7677307128906,127.85738450722874,171.32885616360878,297.40887
2024-12-06,312.0218505859375,127.85738450722874,171.27634772384994,300.04272
2024-12-07,312.3036295572917,127.85738450722874,171.2731605883423,300.75604
2024-12-08,312.5854085286458,127.85738450722874,171.2699734528347,301.46936
2024-12-09,312.8671875,127.85738450722874,171.26678631732707,302.18268
2024-12-10,313.1158142089844,127.85738450722874,171.81879472175262,303.95618
2024-12-11,312.36993408203125,127.85738450722874,172.13626294526955,305.34155
2024-12-12,311.2262878417969,127.85738450722874,172.143311298945,306.28485
2024-12-13,313.911376953125,127.85738450722874,172.2203277765042,306.777
2024-12-14,314.0937093098958,127.85738450722874,172.21335175967081,306.93673333333334
2024-12-15,314.2760416666667,127.85738450722874,172.20637574283745,307.09646666666663
2024-12-16,314.4583740234375,127.85738450722874,172.19939972600406,307.2562
2024-12-17,308.88922119140625,127.85738450722874,172.8889167533877,307.64233
2024-12-18,302.12664794921875,127.85738450722874,172.8439072649095,307.353
2024-12-19,296.8558654785156,127.85738450722874,172.74135590430814,306.14752
2024-12-20,289.2480163574219,127.85738450722874,172.97568478925558,304.10593
2024-12-21,290.4082539876302,127.85738450722874,172.9548145265403,303.08651
2024-12-22,291.56849161783856,127.85738450722874,172.933944263825,302.06709
2024-12-23,292.7287292480469,127.85738450722874,172.91307400110972,301.04767
2024-12-24,290.8392028808594,127.85738450722874,172.86056556135088,298.18353
2024-12-25,292.2066192626953,127.85738450722874,172.85578485808946,296.7509
2024-12-26,293.57403564453125,127.85738450722874,172.85100415482802,295.31827
2024-12-27,290.4413757324219,127.85738450722874,173.40301255925357,293.05923
2024-12-28,288.0711669921875,127.85738450722874,173.5088353004259,292.35298666666665
2024-12-29,285.7009582519531,127.85738450722874,173.61465804159818,291.64674333333335
2024-12-30,283.33074951171875,127.85738450722874,173.7204807827705,290.9405
